ref_area,indicator,source,sex,classif1,classif2,time,obs_value,obs_status,note_classif,note_indicator,note_source
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2010,49.47,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2010,46.73,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2010,54.58,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2010,18.89,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2010,73.1,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2011,48.24,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2011,49.28,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2011,47.6,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2011,54.56,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2011,16.95,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2011,72.81,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2011,,U,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2012,48.38,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2012,49.27,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2012,47.97,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2012,54.36,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2012,17.01,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2012,71.8,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2013,47.96,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2013,48.93,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2013,46.98,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2013,54.98,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2013,16.56,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2013,70.02,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2013,,U,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2014,47.71,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2014,48.7,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2014,46.13,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2014,53.78,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2014,17.62,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2014,69.96,,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2014,,U,,I13:3888,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2017,48.01,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2017,48.54,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2017,45.97,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2017,56.29,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2017,16.83,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2017,68.75,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2017,,U,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2018,49.52,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2018,49.87,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2018,47.55,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2018,59.21,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2018,16.67,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2018,68.94,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2018,,U,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2019,50.3,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2019,50.69,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2019,48.04,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2019,60.82,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2019,16.04,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2019,67.62,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2019,,U,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2020,46.81,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2020,46.99,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2020,44.54,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2020,54.57,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2020,14.02,,,,R1:3513_S4:33
ARG,EAP_DWAP_SEX_AGE_MTS_RT,BA:150,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2020,64.21,,,,R1:3513_S4:33
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2008,48.61,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2008,44.78,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2008,52.5,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2008,36.55,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2008,37.82,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2008,71.99,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2008,3.64,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2014,55.17,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2014,50.79,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2014,56.65,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2014,49.49,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2014,72.41,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2015,54.17,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2015,51.64,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2015,55.45,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2015,48.74,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2015,63.55,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2016,52.37,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2016,47.51,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2016,54.07,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2016,47.46,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2016,63.29,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2017,52.76,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2017,52.12,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2017,53.65,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2017,44.19,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2017,64.83,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2018,47.59,,,,R1:3513_S14:4077_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2018,50.38,,,,R1:3513_S14:4077_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2018,46.73,,,,R1:3513_S14:4077_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2018,41.28,,,,R1:3513_S14:4077_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2018,64.61,,,,R1:3513_S14:4077_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2019,49.43,,,,R1:3513_S14:4077_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2019,51.78,,,,R1:3513_S14:4077_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2019,48.53,,,,R1:3513_S14:4077_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2019,41.81,,,,R1:3513_S14:4077_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BA:867,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2019,67.58,,,,R1:3513_S14:4077_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2007,42.37,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2007,29.54,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2007,49.55,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2007,25.73,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2007,35.92,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2007,62.57,B,,I11:264,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2009,46.56,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2009,43.03,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2009,51.78,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2009,44.4,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2009,33.43,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2009,70.59,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2009,,U,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2010,52.22,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2010,46.9,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2010,54.82,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2010,44,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2010,49.43,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2010,71.62,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2010,3.36,U,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2011,51.18,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2011,51.85,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2011,56.3,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2011,36.41,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2011,31.2,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2011,74.6,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2011,3.54,U,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2012,49.7,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2012,47.89,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2012,55.02,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2012,39.13,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2012,33.31,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2012,69.18,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2012,4.11,U,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2013,51.29,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2013,53.88,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2013,55.45,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2013,48.14,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2013,32.3,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2013,75.74,,,,R1:3513_T3:240
ARM,EAP_DWAP_SEX_AGE_MTS_RT,BB:173,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_X,2013,,U,,,R1:3513_T3:240
BDI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7040,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2014,79.83,,,,R1:3513_T2:239
BDI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7040,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2014,45.82,,,,R1:3513_T2:239
BDI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7040,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2014,95.96,,,,R1:3513_T2:239
BDI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7040,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2014,92.52,,,,R1:3513_T2:239
BDI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7040,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2014,78.96,,,,R1:3513_T2:239
BDI,EAP_DWAP_SEX_AGE_MTS_RT,BB:7040,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SEP,2014,90.91,,,,R1:3513_T2:239
BEN,EAP_DWAP_SEX_AGE_MTS_RT,BB:426,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_TOTAL,2018,56.62,,,,R1:3513
BEN,EAP_DWAP_SEX_AGE_MTS_RT,BB:426,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_SGLE,2018,29.59,,,,R1:3513
BEN,EAP_DWAP_SEX_AGE_MTS_RT,BB:426,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_MRD,2018,62.9,,,,R1:3513
BEN,EAP_DWAP_SEX_AGE_MTS_RT,BB:426,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_UNION,2018,64.02,,,,R1:3513
BEN,EAP_DWAP_SEX_AGE_MTS_RT,BB:426,SEX_F,AGE_10YRBANDS_TOTAL,MTS_DETAILS_WID,2018,66.35,,,,R1:3513
